event_id,ticker,row_index,source_type,status,ratio_raw,ratio_parse_status,ratio_left_security,ratio_right_security,strict_security_to_currency_predicate,present_in_parent_audit,present_in_remediation_audit,removed_from_relevant_audit,parent_family,parent_semantic_class,parent_transition_date,remediation_family,remediation_semantic_class,remediation_transition_date,remediation_reason
e146e58cff23a7c26f6aaa1914de3e5ab29cb3ef22b2220aa93774f7d007ebaf,SMKM,2,Voluntary Conversion,Active,(1 SMKM : 93 IDR),PARSED_SOURCE_TEXT_ONLY,SMKM,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
52e61c111284d5cce614368e89ec933c55d8e921f4d032c4c12258d8165a9c49,SMMT,5,Voluntary Conversion,Active,(1 SMMT : 1305.5 IDR),PARSED_SOURCE_TEXT_ONLY,SMMT,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
9b0f4b9181226e74173ca1649a052233905285aa8af01a6bf8f06bd15fcd5800,TBIG,9,Voluntary Conversion,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,ACTIVE_EVENT_REQUIRES_EXACT_OFFICIAL_SCHEDULE
4f2c8af68c91fd5c7c38e3411c2172c27642d372a78b81b20b2d9cd812025151,TBIG,10,Voluntary Conversion,Active,(1 TBIG : 2300 IDR),PARSED_SOURCE_TEXT_ONLY,TBIG,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
6bfc3dd1fc400322e54011ef9b8bc1c38e7263ccaa2bb45c9aeb05fcf17aef13,TOTL,6,Voluntary Conversion,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,ACTIVE_EVENT_REQUIRES_EXACT_OFFICIAL_SCHEDULE
64cac4ca50d6746f873f79d49e60e6d4cad2af0177d6a26ce9edfc8e297f3542,TOWR,4,Right Distribution,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2025-07-09,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2025-07-09,REGULAR_MARKET_EX_BOUNDARY_FROM_SOURCE_NATIVE_CUM
6b84d9b66b220a2eac997df5f9a6431571a6154bdb53c7a8d2b32ee9495434e6,TPIA,9,Voluntary Conversion,Active,(1 TPIA : 4250 IDR),PARSED_SOURCE_TEXT_ONLY,TPIA,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
47bf130f663479bf72e47c8408647f914ec831facde3b73d316b358f41c4c5f3,TPMA,5,Right Distribution,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2024-06-21,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2024-06-21,REGULAR_MARKET_EX_BOUNDARY_FROM_SOURCE_NATIVE_CUM
c1ea0c0f99219835e82e03ac8827a99abc2390f93b0e5b8bbf135c2e9aa38c35,TRJA,4,Voluntary Conversion,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,ACTIVE_EVENT_REQUIRES_EXACT_OFFICIAL_SCHEDULE
118a09860433ccebae7e99b3411deca8260c8eec8d1f510584a869025ca5bfb9,WIFI,6,Right Distribution,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2025-07-02,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2025-07-02,REGULAR_MARKET_EX_BOUNDARY_FROM_SOURCE_NATIVE_CUM
79d2d97dad0de8d9244e619596a7970ee16f6857b9f2cdd49028570623d14aa8,WIKA,6,Right Distribution,Active,(100000000 WIKA : 521981761 WIKA-R ),PARSED_SOURCE_TEXT_ONLY,WIKA,WIKA-R,False,True,True,False,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2024-04-17,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2024-04-17,REGULAR_MARKET_EX_BOUNDARY_FROM_SOURCE_NATIVE_CUM
273d8d75c833a6bed57313b1d8eafd4bc2e3c73f33c738c798436419f6067870,WINS,2,Mixed Dividend,Active,(71 WINS : 1 WINS ),PARSED_SOURCE_TEXT_ONLY,WINS,WINS,False,True,True,False,MIXED_STOCK_DIVIDEND,SCHEDULE_REQUIRED,,MIXED_STOCK_DIVIDEND,SCHEDULE_REQUIRED,,MIXED_STOCK_OR_UNKNOWN_COMPONENT_NEEDS_EXACT_SCHEDULE
278e2ec1e086b7153b700b0d88e8c3d0fc83a1bb8f9c63a2e7fa3fd32d347ebd,WINS,7,Mixed Dividend,Active,(46 WINS : 1 WINS ),PARSED_SOURCE_TEXT_ONLY,WINS,WINS,False,True,True,False,MIXED_STOCK_DIVIDEND,EXACT_TRANSITION,2025-06-16,MIXED_STOCK_DIVIDEND,EXACT_TRANSITION,2025-06-16,MIXED_STOCK_COMPONENT_REGULAR_MARKET_EX_BOUNDARY
49bf3ac07fa32f0443daea0d614fc9233d6c88c64da35b3fbc16654223d00848,YOII,1,Right Distribution,Active,(5 YOII : 1 YOII-R ),PARSED_SOURCE_TEXT_ONLY,YOII,YOII-R,False,True,True,False,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2026-07-03,RIGHT_DISTRIBUTION,EXACT_TRANSITION,2026-07-03,REGULAR_MARKET_EX_BOUNDARY_FROM_SOURCE_NATIVE_CUM
