event_id,ticker,row_index,source_type,status,ratio_raw,ratio_parse_status,ratio_left_security,ratio_right_security,strict_security_to_currency_predicate,present_in_parent_audit,present_in_remediation_audit,removed_from_relevant_audit,parent_family,parent_semantic_class,parent_transition_date,remediation_family,remediation_semantic_class,remediation_transition_date,remediation_reason
547e0965216399d6c2002fd3ba7d687546d60f12f878a308e05d350aa5152167,MFIN,2,Voluntary Conversion,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,ACTIVE_EVENT_REQUIRES_EXACT_OFFICIAL_SCHEDULE
20793514970c8d6a1bb294a86a491a344faf9e0bb2530bce20b8a690f1975835,MFIN,3,Voluntary Conversion,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,ACTIVE_EVENT_REQUIRES_EXACT_OFFICIAL_SCHEDULE
1f7723ddc435da97bb2f343f04beb9a37669b16717c768428f612e50ffeb05f7,MFIN,4,Voluntary Conversion,Active,,UNRESOLVED_SOURCE_TEXT,,,False,True,True,False,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,ACTIVE_EVENT_REQUIRES_EXACT_OFFICIAL_SCHEDULE
22362d6e7ed5feda58aa07092cf168d322b33f10a3bda0fa661548676bfea994,MFIN,12,Voluntary Conversion,Active,(1 MFIN : 3297 IDR),PARSED_SOURCE_TEXT_ONLY,MFIN,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
b928f1ed13c2dbba33832090a886e0b8f83c6ebac3429e3d612452555dff27e9,MGLV,3,Voluntary Conversion,Active,(1 MGLV : 1915 IDR),PARSED_SOURCE_TEXT_ONLY,MGLV,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
a5d1c56c29424c6671ee5c8a8d11d16d9ab0035be7bc3f98fe884d70b00f889b,MMLP,2,Voluntary Conversion,Active,(1 MMLP : 580.6 IDR),PARSED_SOURCE_TEXT_ONLY,MMLP,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
171c5ebb52524c3534863895de8805b4cf02a31d230d29e9fc73479e23a37798,MMLP,7,Voluntary Conversion,Active,(1 MMLP : 350 IDR),PARSED_SOURCE_TEXT_ONLY,MMLP,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
473201506053b484c2d9f4d81635c2789b12036c6d9d9b431c8eb9ead2698a1c,MORA,2,Voluntary Conversion,Active,(1 MORA : 432 IDR),PARSED_SOURCE_TEXT_ONLY,MORA,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
2595832c4fee13caa22c6c7f816091ed1a66a7da09e0224c08b24ca11b50154e,MTEL,2,Voluntary Conversion,Active,(1 MTEL : 515 IDR),PARSED_SOURCE_TEXT_ONLY,MTEL,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
18ff0441f11dae372acd2abd75465ec84c2501280c8af3eefa230626b9ab9335,NATO,2,Voluntary Conversion,Active,(1 NATO : 183 IDR),PARSED_SOURCE_TEXT_ONLY,NATO,IDR,True,True,False,True,VOLUNTARY_CONVERSION,SCHEDULE_REQUIRED,,VOLUNTARY_CASH_SETTLEMENT,NON_BLOCKING,,VOLUNTARY_SECURITY_TO_CURRENCY_SETTLEMENT_NOT_AUTOMATIC_MARKET_PRICE_BASIS_REBASE
